platform,appId,title,summary,developer,developerEmail,developerWebsite,privacyPolicy,genre,genreId,contentRating,contentRatingDescription,free,price,priceText,currency,offersIAP,IAPRange,installs,minInstalls,score,ratings,reviews,released,version,androidVersion,adSupported,url,app_type,app_type_rationale,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
android,com.innovationredefined.intimateai,IntimateAI - Girlfriend & More,"Chat, match &amp; date AI partners. Create custom personas &amp; build connections!",ASOasis Tech,support@intimateai.tech,https://asoasis.tech,https://ir-labs.github.io/Privacy-Policy/,Entertainment,ENTERTAINMENT,Everyone,,True,0,Free,USD,True,$0.49 - $16.99 per item,"100,000+",100000,4.53125,1098,6,"Sep 7, 2024",2026.0406.1,7.0,True,https://play.google.com/store/apps/details?id=com.innovationredefined.intimateai&hl=en&gl=us,companion,"companion signals dominant: comp=4,gen=0,task=0",Likely — manual verification needed,https://asoasis.tech,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,True,False,ad-free experience,$0.49 - $16.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.aifriends.emily,Emily: Your AI Character,Craft your dream AI Girlfriend/Boyfriend! Unleash romantic AI relationship!,Ai Emily,taixeoto.baobeo@gmail.com,https://emily-aifriends.netlify.app,https://emily-aifriends.netlify.app/privacy-policy,Simulation,GAME_SIMULATION,Teen,Sexual Themes,True,0,Free,USD,True,$0.99 - $399.99 per item,"100,000+",100000,4.014528,4439,615,"Oct 18, 2023",2.0.5,7.0,True,https://play.google.com/store/apps/details?id=com.aifriends.emily&hl=en&gl=us,companion,"companion signals dominant: comp=9,gen=0,task=0",UNKNOWN - requires manual verification,https://emily-aifriends.netlify.app,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,ad-free experience; image generation,$0.99 - $399.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,urvashi.indian.ai.girlfriend.gf.virtual.dating.lover,Urvashi: Indian AI Girlfriend,"Chat with your Indian AI Girlfriend. Customize, flirt, and connect anytime.",Jani Infotech,janiinfotech.contact@gmail.com,https://indianaigirlfriend.com/,https://sites.google.com/view/janiinfotech-privacy-policy/home,Entertainment,ENTERTAINMENT,Teen,Diverse Content: Discretion Advised,True,0,Free,USD,True,$0.49 - $59.99 per item,"100,000+",100000,4.102041,4431,19,"Dec 30, 2023",2.0.19,7.0,True,https://play.google.com/store/apps/details?id=urvashi.indian.ai.girlfriend.gf.virtual.dating.lover&hl=en&gl=us,companion,"companion signals dominant: comp=6,gen=0,task=1",False,https://indianaigirlfriend.com/,UNKNOWN - requires manual verification,"Facebook, Email",False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,False,image generation,$0.49 - $59.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.livdg.ai.talk,Virtual Girlfriend: AI Dating,"Virtual Girlfriend: AI Dating - romantic AI companion simulator, chat &amp; dialogue",LIVDG LIMITED,info@livdg.org,https://livdg.org,https://livdg.org/privacy_policy,Entertainment,ENTERTAINMENT,Teen,Suggestive Themes,True,0,Free,USD,True,$13.99 per item,"1,000+",1000,3.5,19,3,"Mar 27, 2025",1.0.8,7.0,True,https://play.google.com/store/apps/details?id=com.livdg.ai.talk&hl=en&gl=us,companion,"companion signals dominant: comp=10,gen=0,task=0",UNKNOWN - requires manual verification,https://livdg.org,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$13.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.testa.chatbot,AI Girlfriend: Romantic Chat,AI dating simulator - engage in a romantic chat with over 18 virtual girlfriends,RoboBot Studio,info@robobotstudio.com,http://www.robobotstudio.com/,https://www.robobotstudio.com/privacy-policy.html,Entertainment,ENTERTAINMENT,Teen,Suggestive Themes,True,0,Free,USD,True,$0.99 - $44.99 per item,"1,000,000+",1000000,3.98,14001,401,"Aug 5, 2017",2.1.14,6.0,True,https://play.google.com/store/apps/details?id=com.testa.chatbot&hl=en&gl=us,companion,"companion signals dominant: comp=7,gen=0,task=0",False,http://www.robobotstudio.com/,UNKNOWN - requires manual verification,Facebook,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$0.99 - $44.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.boyfriendvideocallandchat,My Boyfriend Call Simulator,Online and offline chat with My Boyfriend Video Call And Chat Simulator.,Indominus Games,indominusgamesandapps@gmail.com,https://indominusgames.com,https://indominusgames.com/privacy/,Simulation,GAME_SIMULATION,Everyone,,True,0,Free,USD,False,,"100,000+",100000,3.37,1190,89,"Nov 18, 2019",1.5,5.0,True,https://play.google.com/store/apps/details?id=com.boyfriendvideocallandchat&hl=en&gl=us,companion,"weak companion signal only: comp=1,gen=0,task=0",UNKNOWN - requires manual verification,https://indominusgames.com,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,False,True,No subscription (no IAP offered),No in-app purchases (likely free),UNKNOWN - requires manual verification
android,com.exciting.lovvly.lovvly,AI Girlfriends - Llama AI 4.0,Tempting the Fascinating AI Lovers,EXCITING.,corp.exciting@gmail.com,https://corp-exciting.blogspot.com/,https://sites.google.com/view/corpexciting/lovvly-practice-love-for-free,Entertainment,ENTERTAINMENT,Everyone,,True,0,Free,USD,False,,"1,000+",1000,4,60,1,"Mar 4, 2025",3.1.0,6.0,True,https://play.google.com/store/apps/details?id=com.exciting.lovvly.lovvly&hl=en&gl=us,companion,"companion signals dominant: comp=3,gen=0,task=0",Likely — manual verification needed,https://corp-exciting.blogspot.com/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,False,True,No subscription (no IAP offered),No in-app purchases (likely free),UNKNOWN - requires manual verification
android,com.manuchat.ai,ManuChat ( AI Girlfriend AI BF,"Chat with AI girlfriend, friends &amp; smart AI companions anytime",ai chat manu,contactwithamlifenoj@gmail.com,,https://manuchat.online/privacy.html,Entertainment,ENTERTAINMENT,Everyone,,True,0,Free,USD,True,$0.49 - $54.99 per item,100+,100,,,,"Apr 1, 2026",1.0.17,7.0,False,https://play.google.com/store/apps/details?id=com.manuchat.ai&hl=en&gl=us,companion,"companion signals dominant: comp=2,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,False,faster responses; priority access; ad-free experience,$0.49 - $54.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.olympusstudio.AikoAICompanion,AIKO: AI Girlfriend 3D Game,"Your 3D anime AI girlfriend game with voice chat, memory &amp; relationship sim!",olympus studio,samhoustone.ca@gmail.com,http://aigirlfriend3d.com,https://olympusstudio.online/aiko-privacy/,Simulation,GAME_SIMULATION,Mature 17+,Sexual Themes,True,0,Free,USD,True,$0.99 - $29.99 per item,"100,000+",100000,4.4653463,3535,108,"Aug 28, 2025",1.2.60,7.1,True,https://play.google.com/store/apps/details?id=com.olympusstudio.AikoAICompanion&hl=en&gl=us,companion,"companion signals dominant: comp=3,gen=0,task=0",Likely — manual verification needed,http://aigirlfriend3d.com,UNKNOWN - requires manual verification,"Google, Discord",True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,extended memory,$0.99 - $29.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.stark.easygirl,Easy Girl,Your AI Companion for Fun and Fantasy,RinkuStark,starkinfo24@gmail.com,https://www.easygirlai.top/,https://www.easygirlai.top/privacy-policy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$3.49 - $59.99 per item,"100,000+",100000,4.6051726,11006,1439,"Mar 12, 2025",3.2.2,7.0,True,https://play.google.com/store/apps/details?id=com.stark.easygirl&hl=en&gl=us,companion,"companion signals dominant: comp=3,gen=0,task=0",UNKNOWN - requires manual verification,https://www.easygirlai.top/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$3.49 - $59.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.aboutai.startgirl2025,Star Girl:Cosmic Conversations,AI Role-Playing Chat &amp; Card Unlocking Adventure,Akeynan Apps,fawfawfawfwa51@gmail.com,https://www.stargirlai.top/,https://www.stargirlai.top/privacy-policy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$3.49 - $104.99 per item,"500,000+",500000,4.6410713,16209,1233,"Mar 25, 2025",2.2.0,7.0,True,https://play.google.com/store/apps/details?id=com.aboutai.startgirl2025&hl=en&gl=us,companion,"companion signals dominant: comp=2,gen=0,task=1",UNKNOWN - requires manual verification,https://www.stargirlai.top/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,exclusive characters; image generation,$3.49 - $104.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,chat.krush.android,Krush AI Girlfriend,AI Chatbot and Generate Images,Amity AI LLC,support@krush.chat,https://krush.chat,https://krushes.notion.site/Privacy-Policy-KRUSH-CHAT-0fe25560630843f1ac75746a832f25c3,Entertainment,ENTERTAINMENT,Mature 17+,Sexual Themes,True,0,Free,USD,True,$4.99 - $99.99 per item,"1,000+",1000,0,0,0,"Nov 17, 2025",1.1,7.0,False,https://play.google.com/store/apps/details?id=chat.krush.android&hl=en&gl=us,companion,"companion signals dominant: comp=6,gen=0,task=0",True,https://krush.chat,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$4.99 - $99.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.gamifly.aiko,Aiko2D - Your AI Girlfriend,"Your AI-powered virtual girlfriend with Live2D animation, voice, and chat!",GamiFly Tech,gamiflytech@gmail.com,https://aiko2d.com,https://aiko2d.com/privacy-policy,Entertainment,ENTERTAINMENT,Everyone 10+,Suggestive Themes,True,0,Free,USD,True,$3.49 - $25.99 per item,"10,000+",10000,4.0666666,272,10,"Sep 23, 2025",1.4.3-gms,7.0,True,https://play.google.com/store/apps/details?id=com.gamifly.aiko&hl=en&gl=us,companion,"weak companion signal only: comp=1,gen=0,task=0",Likely — manual verification needed,https://aiko2d.com,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone 10+); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$3.49 - $25.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai_friend.app,Lovevo: MY Ai Girlfriend,"Ai Girlfriend Simulator, Ai dating chat with virtual girlfriend, Ai texting",DeivisZ,dziemelis69@gmail.com,,https://doc-hosting.flycricket.io/ai-girlfriend-android-privacy/08725b7f-3835-4e05-a430-c8fb5e679e1f/privacy,Entertainment,ENTERTAINMENT,Everyone,,True,0,Free,USD,True,$5.99 - $39.99 per item,"10,000+",10000,2.7142856,45,4,"Mar 12, 2025",1.0.21,8.0,False,https://play.google.com/store/apps/details?id=ai_friend.app&hl=en&gl=us,companion,"companion signals dominant: comp=5,gen=1,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$5.99 - $39.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai.girl.chat.virtual.girlfriend,MyGirl: AI Friend Chat,AI Companion Chat Simulator | Interactive Roleplay | Build Your Unique AI Friend,Findmore,findmore99099@gmail.com,https://findmoreapps.blogspot.com/,https://findmoreapps.blogspot.com/2021/11/privacy-policy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$6.49 - $43.99 per item,"100,000+",100000,3.72,2914,40,"Dec 22, 2023",2.2.4,7.0,False,https://play.google.com/store/apps/details?id=ai.girl.chat.virtual.girlfriend&hl=en&gl=us,companion,"companion signals dominant: comp=4,gen=0,task=0",UNKNOWN - requires manual verification,https://findmoreapps.blogspot.com/,UNKNOWN - requires manual verification,"Google, Facebook",True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$6.49 - $43.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.barbaraai.roleplay2025,Barbara: Your Virtual Friend,"Chat, roleplay and bond with Barbara.",Anime AI World,metasouzymulumba@gmail.com,,https://www.thebarbara.life/privacypolicy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$1.99 - $49.99 per item,"100,000+",100000,3.910891,1267,75,"Jul 21, 2025",1.0.4,6.0,True,https://play.google.com/store/apps/details?id=com.barbaraai.roleplay2025&hl=en&gl=us,companion,"companion signals dominant: comp=5,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $49.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.girlfirend.soulyou,SoulGF: Virtual Soulmate,"Your AI soulmate — meaningful chats, and unique emotional moments",Roca dev,f.khankan11@gmail.com,https://www.soulgf.top/,https://www.soulgf.top/privacy-policy.html,Art & Design,ART_AND_DESIGN,Mature 17+,,True,0,Free,USD,True,$3.49 - $59.99 per item,"500,000+",500000,4.702517,22914,1115,"May 13, 2025",4.1.8,7.0,True,https://play.google.com/store/apps/details?id=com.girlfirend.soulyou&hl=en&gl=us,companion,"companion signals dominant: comp=3,gen=0,task=0",UNKNOWN - requires manual verification,https://www.soulgf.top/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,extended memory,$3.49 - $59.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
